date,file_name,product,file_size_mb,status
2018-08-13,MOD16A2GF.A2018225.h17v05.061.2021363232152.hdf,MOD16A2GF,12.82,Downloaded
2018-08-21,MOD16A2GF.A2018233.h17v05.061.2021364003458.hdf,MOD16A2GF,12.65,Downloaded
2018-08-29,MOD16A2GF.A2018241.h17v05.061.2021364014541.hdf,MOD16A2GF,12.71,Downloaded
2018-09-06,MOD16A2GF.A2018249.h17v05.061.2021364025141.hdf,MOD16A2GF,12.58,Downloaded
2018-09-14,MOD16A2GF.A2018257.h17v05.061.2021364035553.hdf,MOD16A2GF,12.66,Downloaded
2018-09-22,MOD16A2GF.A2018265.h17v05.061.2021364045538.hdf,MOD16A2GF,12.61,Downloaded
2018-09-30,MOD16A2GF.A2018273.h17v05.061.2021364060427.hdf,MOD16A2GF,12.42,Downloaded
2018-10-08,MOD16A2GF.A2018281.h17v05.061.2021364070243.hdf,MOD16A2GF,12.06,Downloaded
2018-10-16,MOD16A2GF.A2018289.h17v05.061.2021364080345.hdf,MOD16A2GF,12.04,Downloaded
2018-10-24,MOD16A2GF.A2018297.h17v05.061.2021364090403.hdf,MOD16A2GF,11.72,Downloaded
2018-11-01,MOD16A2GF.A2018305.h17v05.061.2021364101641.hdf,MOD16A2GF,11.71,Downloaded
2018-11-09,MOD16A2GF.A2018313.h17v05.061.2021364111308.hdf,MOD16A2GF,11.55,Downloaded
2018-11-17,MOD16A2GF.A2018321.h17v05.061.2021364121727.hdf,MOD16A2GF,11.76,Downloaded
2018-11-25,MOD16A2GF.A2018329.h17v05.061.2021364132144.hdf,MOD16A2GF,11.8,Downloaded
2018-12-03,MOD16A2GF.A2018337.h17v05.061.2021364141935.hdf,MOD16A2GF,12.28,Downloaded
2018-12-11,MOD16A2GF.A2018345.h17v05.061.2021364152826.hdf,MOD16A2GF,11.72,Downloaded
2018-12-19,MOD16A2GF.A2018353.h17v05.061.2021364162245.hdf,MOD16A2GF,12.02,Downloaded
2018-12-27,MOD16A2GF.A2018361.h17v05.061.2021364170229.hdf,MOD16A2GF,11.19,Downloaded
2019-01-01,MOD16A2GF.A2019001.h17v05.061.2020364195406.hdf,MOD16A2GF,12.07,Downloaded
2019-01-09,MOD16A2GF.A2019009.h17v05.061.2020365023426.hdf,MOD16A2GF,11.64,Downloaded
2019-01-17,MOD16A2GF.A2019017.h17v05.061.2020365093456.hdf,MOD16A2GF,11.62,Downloaded
2019-01-25,MOD16A2GF.A2019025.h17v05.061.2020365154342.hdf,MOD16A2GF,11.72,Downloaded
2019-02-02,MOD16A2GF.A2019033.h17v05.061.2020365184714.hdf,MOD16A2GF,12.33,Downloaded
2019-02-10,MOD16A2GF.A2019041.h17v05.061.2020365224031.hdf,MOD16A2GF,12.21,Downloaded
2019-02-18,MOD16A2GF.A2019049.h17v05.061.2020366022257.hdf,MOD16A2GF,12.55,Downloaded
2019-02-26,MOD16A2GF.A2019057.h17v05.061.2020366052854.hdf,MOD16A2GF,12.9,Downloaded
2019-03-06,MOD16A2GF.A2019065.h17v05.061.2020366125922.hdf,MOD16A2GF,12.71,Downloaded
2019-03-14,MOD16A2GF.A2019073.h17v05.061.2020366145501.hdf,MOD16A2GF,12.83,Downloaded
2019-03-22,MOD16A2GF.A2019081.h17v05.061.2020366180135.hdf,MOD16A2GF,12.9,Downloaded
2019-03-30,MOD16A2GF.A2019089.h17v05.061.2020366204230.hdf,MOD16A2GF,12.73,Downloaded
2019-04-07,MOD16A2GF.A2019097.h17v05.061.2020366230835.hdf,MOD16A2GF,12.96,Downloaded
2019-04-15,MOD16A2GF.A2019105.h17v05.061.2021001012204.hdf,MOD16A2GF,12.79,Downloaded
2019-04-23,MOD16A2GF.A2019113.h17v05.061.2021001035636.hdf,MOD16A2GF,12.87,Downloaded
2019-05-01,MOD16A2GF.A2019121.h17v05.061.2021001053811.hdf,MOD16A2GF,13.19,Downloaded
2019-05-09,MOD16A2GF.A2019129.h17v05.061.2021001074657.hdf,MOD16A2GF,12.95,Downloaded
2019-05-17,MOD16A2GF.A2019137.h17v05.061.2021001101634.hdf,MOD16A2GF,13.05,Downloaded
2019-05-25,MOD16A2GF.A2019145.h17v05.061.2021001120402.hdf,MOD16A2GF,12.95,Downloaded
