date,file_name,product,file_size_mb,status
2017-12-03,MOD17A2HGF.A2017337.h17v05.061.2021300013022.hdf,MOD17A2HGF,4.78,Downloaded
2017-12-11,MOD17A2HGF.A2017345.h17v05.061.2021300014756.hdf,MOD17A2HGF,4.73,Downloaded
2017-12-19,MOD17A2HGF.A2017353.h17v05.061.2021300020827.hdf,MOD17A2HGF,4.91,Downloaded
2017-12-27,MOD17A2HGF.A2017361.h17v05.061.2021300022158.hdf,MOD17A2HGF,4.48,Downloaded
2018-01-01,MOD17A2HGF.A2018001.h17v05.061.2021361225248.hdf,MOD17A2HGF,4.91,Downloaded
2018-01-09,MOD17A2HGF.A2018009.h17v05.061.2021362003424.hdf,MOD17A2HGF,5.04,Downloaded
2018-01-17,MOD17A2HGF.A2018017.h17v05.061.2021362014118.hdf,MOD17A2HGF,5.46,Downloaded
2018-01-25,MOD17A2HGF.A2018025.h17v05.061.2021362023343.hdf,MOD17A2HGF,5.4,Downloaded
2018-02-02,MOD17A2HGF.A2018033.h17v05.061.2021362033759.hdf,MOD17A2HGF,5.21,Downloaded
2018-02-10,MOD17A2HGF.A2018041.h17v05.061.2021362050423.hdf,MOD17A2HGF,5.73,Downloaded
2018-02-18,MOD17A2HGF.A2018049.h17v05.061.2021362062047.hdf,MOD17A2HGF,5.88,Downloaded
2018-02-26,MOD17A2HGF.A2018057.h17v05.061.2021362073911.hdf,MOD17A2HGF,5.8,Downloaded
2018-03-06,MOD17A2HGF.A2018065.h17v05.061.2021362083208.hdf,MOD17A2HGF,5.95,Downloaded
2018-03-14,MOD17A2HGF.A2018073.h17v05.061.2021362093048.hdf,MOD17A2HGF,6.02,Downloaded
2018-03-22,MOD17A2HGF.A2018081.h17v05.061.2021362102653.hdf,MOD17A2HGF,6.11,Downloaded
2018-03-30,MOD17A2HGF.A2018089.h17v05.061.2021362113221.hdf,MOD17A2HGF,6.26,Downloaded
2018-04-07,MOD17A2HGF.A2018097.h17v05.061.2021362123027.hdf,MOD17A2HGF,6.37,Downloaded
2018-04-15,MOD17A2HGF.A2018105.h17v05.061.2021362133232.hdf,MOD17A2HGF,6.12,Downloaded
2018-04-23,MOD17A2HGF.A2018113.h17v05.061.2021362153803.hdf,MOD17A2HGF,6.32,Downloaded
2018-05-01,MOD17A2HGF.A2018121.h17v05.061.2021362164458.hdf,MOD17A2HGF,6.29,Downloaded
2018-05-09,MOD17A2HGF.A2018129.h17v05.061.2021362175137.hdf,MOD17A2HGF,6.17,Downloaded
2018-05-17,MOD17A2HGF.A2018137.h17v05.061.2021362183910.hdf,MOD17A2HGF,6.18,Downloaded
2018-05-25,MOD17A2HGF.A2018145.h17v05.061.2021362193044.hdf,MOD17A2HGF,6.34,Downloaded
2018-06-02,MOD17A2HGF.A2018153.h17v05.061.2021362202929.hdf,MOD17A2HGF,6.14,Downloaded
2018-06-10,MOD17A2HGF.A2018161.h17v05.061.2021362212415.hdf,MOD17A2HGF,5.86,Downloaded
2018-06-18,MOD17A2HGF.A2018169.h17v05.061.2021362224302.hdf,MOD17A2HGF,5.55,Downloaded
2018-06-26,MOD17A2HGF.A2018177.h17v05.061.2021362235720.hdf,MOD17A2HGF,5.67,Downloaded
2018-07-04,MOD17A2HGF.A2018185.h17v05.061.2021363005214.hdf,MOD17A2HGF,5.28,Downloaded
2018-07-12,MOD17A2HGF.A2018193.h17v05.061.2021363013204.hdf,MOD17A2HGF,5.34,Downloaded
2018-07-20,MOD17A2HGF.A2018201.h17v05.061.2021363021632.hdf,MOD17A2HGF,5.13,Downloaded
2018-07-28,MOD17A2HGF.A2018209.h17v05.061.2021363025854.hdf,MOD17A2HGF,5.01,Downloaded
2018-08-05,MOD17A2HGF.A2018217.h17v05.061.2021363034418.hdf,MOD17A2HGF,5.15,Downloaded
2018-08-13,MOD17A2HGF.A2018225.h17v05.061.2021363042651.hdf,MOD17A2HGF,5.24,Downloaded
2018-08-21,MOD17A2HGF.A2018233.h17v05.061.2021363051511.hdf,MOD17A2HGF,5.08,Downloaded
2018-08-29,MOD17A2HGF.A2018241.h17v05.061.2021363061001.hdf,MOD17A2HGF,5.11,Downloaded
2018-09-06,MOD17A2HGF.A2018249.h17v05.061.2021363070828.hdf,MOD17A2HGF,5.36,Downloaded
2018-09-14,MOD17A2HGF.A2018257.h17v05.061.2021363081126.hdf,MOD17A2HGF,5.39,Downloaded
2018-09-22,MOD17A2HGF.A2018265.h17v05.061.2021363090501.hdf,MOD17A2HGF,5.18,Downloaded
2018-09-30,MOD17A2HGF.A2018273.h17v05.061.2021363100516.hdf,MOD17A2HGF,5.15,Downloaded
2018-10-08,MOD17A2HGF.A2018281.h17v05.061.2021363110146.hdf,MOD17A2HGF,5.38,Downloaded
2018-10-16,MOD17A2HGF.A2018289.h17v05.061.2021363114800.hdf,MOD17A2HGF,5.43,Downloaded
2018-10-24,MOD17A2HGF.A2018297.h17v05.061.2021363124117.hdf,MOD17A2HGF,5.18,Downloaded
2018-11-01,MOD17A2HGF.A2018305.h17v05.061.2021363135708.hdf,MOD17A2HGF,5.48,Downloaded
2018-11-09,MOD17A2HGF.A2018313.h17v05.061.2021363151956.hdf,MOD17A2HGF,5.32,Downloaded
2018-11-17,MOD17A2HGF.A2018321.h17v05.061.2021363164509.hdf,MOD17A2HGF,5.35,Downloaded
2018-11-25,MOD17A2HGF.A2018329.h17v05.061.2021363184318.hdf,MOD17A2HGF,5.4,Downloaded
2018-12-03,MOD17A2HGF.A2018337.h17v05.061.2021363204003.hdf,MOD17A2HGF,5.38,Downloaded
2018-12-11,MOD17A2HGF.A2018345.h17v05.061.2021363222939.hdf,MOD17A2HGF,5.34,Downloaded
2018-12-19,MOD17A2HGF.A2018353.h17v05.061.2021364000944.hdf,MOD17A2HGF,5.38,Downloaded
2018-12-27,MOD17A2HGF.A2018361.h17v05.061.2021364003700.hdf,MOD17A2HGF,4.88,Downloaded
2019-01-01,MOD17A2HGF.A2019001.h17v05.061.2020360000019.hdf,MOD17A2HGF,5.35,Downloaded
2019-01-09,MOD17A2HGF.A2019009.h17v05.061.2020360093645.hdf,MOD17A2HGF,5.3,Downloaded
2019-01-17,MOD17A2HGF.A2019017.h17v05.061.2020360150348.hdf,MOD17A2HGF,5.37,Downloaded
2019-01-25,MOD17A2HGF.A2019025.h17v05.061.2020360183133.hdf,MOD17A2HGF,5.43,Downloaded
2019-02-02,MOD17A2HGF.A2019033.h17v05.061.2020360221310.hdf,MOD17A2HGF,5.74,Downloaded
2019-02-10,MOD17A2HGF.A2019041.h17v05.061.2020361013348.hdf,MOD17A2HGF,5.62,Downloaded
2019-02-18,MOD17A2HGF.A2019049.h17v05.061.2020361060230.hdf,MOD17A2HGF,5.73,Downloaded
2019-02-26,MOD17A2HGF.A2019057.h17v05.061.2020361103537.hdf,MOD17A2HGF,5.79,Downloaded
