date,file_name,product,version,file_size_mb,status
2015-09-04,SMAP_L3_SM_P_E_20150904_R19240_001.h5,SPL3SMP_E,006,642.34,Downloaded
2015-09-05,SMAP_L3_SM_P_E_20150905_R19240_001.h5,SPL3SMP_E,006,662.86,Downloaded
2015-09-06,SMAP_L3_SM_P_E_20150906_R19240_001.h5,SPL3SMP_E,006,672.57,Downloaded
2015-09-07,SMAP_L3_SM_P_E_20150907_R19240_001.h5,SPL3SMP_E,006,646.42,Downloaded
2015-09-08,SMAP_L3_SM_P_E_20150908_R19240_001.h5,SPL3SMP_E,006,651.44,Downloaded
2015-09-09,SMAP_L3_SM_P_E_20150909_R19240_001.h5,SPL3SMP_E,006,676.28,Downloaded
2015-09-10,SMAP_L3_SM_P_E_20150910_R19240_001.h5,SPL3SMP_E,006,633.77,Downloaded
2015-09-11,SMAP_L3_SM_P_E_20150911_R19240_001.h5,SPL3SMP_E,006,632.34,Downloaded
2015-09-12,SMAP_L3_SM_P_E_20150912_R19240_001.h5,SPL3SMP_E,006,671.32,Downloaded
2015-09-13,SMAP_L3_SM_P_E_20150913_R19240_001.h5,SPL3SMP_E,006,662.69,Downloaded
2015-09-14,SMAP_L3_SM_P_E_20150914_R19240_001.h5,SPL3SMP_E,006,677.92,Downloaded
2015-09-15,SMAP_L3_SM_P_E_20150915_R19240_001.h5,SPL3SMP_E,006,657.3,Downloaded
2015-09-16,SMAP_L3_SM_P_E_20150916_R19240_001.h5,SPL3SMP_E,006,670.24,Downloaded
2015-09-17,SMAP_L3_SM_P_E_20150917_R19240_001.h5,SPL3SMP_E,006,664.8,Downloaded
2015-09-18,SMAP_L3_SM_P_E_20150918_R19240_001.h5,SPL3SMP_E,006,664.28,Downloaded
2015-09-19,SMAP_L3_SM_P_E_20150919_R19240_001.h5,SPL3SMP_E,006,668.16,Downloaded
2015-09-20,SMAP_L3_SM_P_E_20150920_R19240_001.h5,SPL3SMP_E,006,657.03,Downloaded
2015-09-21,SMAP_L3_SM_P_E_20150921_R19240_001.h5,SPL3SMP_E,006,662.06,Downloaded
2015-09-22,SMAP_L3_SM_P_E_20150922_R19240_001.h5,SPL3SMP_E,006,677.27,Downloaded
2015-09-23,SMAP_L3_SM_P_E_20150923_R19240_001.h5,SPL3SMP_E,006,618.3,Downloaded
2015-09-24,SMAP_L3_SM_P_E_20150924_R19240_001.h5,SPL3SMP_E,006,645.58,Downloaded
2015-09-25,SMAP_L3_SM_P_E_20150925_R19240_001.h5,SPL3SMP_E,006,634.15,Downloaded
2015-09-26,SMAP_L3_SM_P_E_20150926_R19240_001.h5,SPL3SMP_E,006,531.38,Downloaded
2015-09-27,SMAP_L3_SM_P_E_20150927_R19240_001.h5,SPL3SMP_E,006,665.65,Downloaded
2015-09-28,SMAP_L3_SM_P_E_20150928_R19240_001.h5,SPL3SMP_E,006,667.13,Downloaded
